"id","pid","product_sku","product_name","product_location","package_id","product_quantity","counted_quantity","difference","tare_pcs","tare_gram","tare_gross","counted_user","counted_time","confirm_user","confirm_time","status","integrated"
"123740","17986","2374-911-17986","Dolly","L35R06M22","1798600010025","63","63","0","0","0","0","jan.rataj","2022-10-21 15:30:49",NULL,NULL,"single","1"
"123741","7031","1037-911-7031","Flavia","L30R09M21","703100010005","600","600","0","0","0","0","milan1","2022-10-20 08:58:02",NULL,NULL,"single","1"
"123742","18771","2984-911-18771","Canicorti # L Green","L35R06M12","1877100010004","6","0","-6","0","0","0","saša.k1","2022-10-21 13:33:34",NULL,NULL,"single","1"
"123743","18816","2979-911-18816","Swimflow","L31R06M12","1881600010003","150","153","3","0","0","0","milan1","2022-10-21 06:36:24",NULL,NULL,"single","1"
"123744","18911","2115-911-18911","Tapelo #Brown","L09R05M10","1891100010002","97","93","-4","0","0","0","saša.k1","2022-10-20 15:31:28",NULL,NULL,"single","1"
"123745","18837","2995-911-18837","Topper # Black USA","L37R07M22","1883700010002","125","125","0","0","0","0","teja2","2022-10-20 14:34:30",NULL,NULL,"single","1"
"123746","17674","2203-911-17674","Velvety","L02R02M21","1767400010002","1","1","0","0","0","0","marko1","2022-10-20 08:46:40",NULL,NULL,"single","1"
"123747","18649","2614-911-18649","Renna # 41","L30R09M12","1864900010003","41","17","-24","0","0","0","vanja1","2022-10-21 06:18:13",NULL,NULL,"single","1"
"123748","17021","2082-911-17021","Ridge Brown-Orange # 43 (EUR 42)","L34R02M12","1702100010005","15","16","1","0","0","0","ana1","2022-10-21 13:34:24",NULL,NULL,"single","1"
"123749","18790","2981-911-18790","Tranger # White","L30R04M12","1879000010001","45","43","-2","0","0","0","vanja1","2022-10-21 09:05:47",NULL,NULL,"single","1"
"123750","18736","2673-911-18736","Ledea","L30R08M21","1873600010005","319","320","1","0","0","0","milan1","2022-10-20 08:59:23",NULL,NULL,"single","1"
"123751","14887","1767-911-14887","Unyka Leo","L03R04M21","1488700010004","1","1","0","0","0","0","saša.k1","2022-10-20 10:11:17",NULL,NULL,"single","1"
"123752","18826","2999-911-18826","Fuzclean","L34R07M11","1882600010005","151","150","-1","0","0","0","bernarda1","2022-10-21 12:19:14",NULL,NULL,"single","1"
"123753","18765","2984-911-18765","Canicorti # 2XL Orange","L35R06M10","1876500010003","55","0","-55","0","0","0","saša.k1","2022-10-21 13:25:41",NULL,NULL,"single","1"
"123754","20086","0018-915-20086","B-Complex 60 Tablets","L33R04M30","2008600010002","96","84","-12","0","0","0","milan1","2022-10-21 09:11:54",NULL,NULL,"single","1"
"123755","20092","0017-915-20092","VITAMIN E","L33R04M30","2009200010002","96","95","-1","0","0","0","milan1","2022-10-21 09:12:57",NULL,NULL,"single","1"
"123756","20085","0013-915-20085","FOLIC ACID + VITAMIN B9","L05R01M22","2008500010002","24","24","0","0","0","0","milan1","2022-10-20 14:42:00",NULL,NULL,"single","1"
"123757","17932","2367-911-17932","Founter # M","L04R01M22","1793200010005","2","0","-2","0","0","0","saša.k1","2022-10-20 13:37:41",NULL,NULL,"single","1"
"123758","20137","2996-911-20137","Pennon # M CR","L10R06M12","2013700010001","3","0","-3","0","0","0","miha2","2022-10-20 12:44:23",NULL,NULL,"single","1"
"123759","8606","1262-911-8606","Mordenar","L03R05M22","860600010004","23","23","0","0","0","0","saša.k1","2022-10-20 11:57:54",NULL,NULL,"single","1"
"123760","18720","2671-911-18720","Mediana","L05R05M20","1872000010003","106","0","-106","0","0","0","tina1","2022-10-21 07:28:57",NULL,NULL,"single","1"
"123761","18693","2652-911-18693","Ractorch","L31R09M42","1869300010005","350","350","0","0","0","0","vanja1","2022-10-20 12:07:25",NULL,NULL,"single","1"
"123762","18897","3019-911-18897","Delic","L33R03M20","1889700010002","146","143","-3","0","0","0","milan1","2022-10-21 15:15:17",NULL,NULL,"single","1"
"123763","18909","3020-911-18909","Darset","L35R02M30","1890900010001","225","0","-225","0","0","0","marko1","2022-10-20 14:07:08",NULL,NULL,"single","1"
"123764","20142","2996-911-20142","Pennon # M GR","L10R06M12","2014200010001","2","0","-2","0","0","0","miha2","2022-10-20 12:43:45",NULL,NULL,"single","1"
"123765","18798","2972-911-18798","Wilson # M","L07R02M11","1879800010002","68","0","-68","0","0","0","teja2","2022-10-21 08:12:19",NULL,NULL,"single","1"
"123766","14893","1767-911-14893","Unyka Virgo","L04R01M22","1489300010004","2","2","0","0","0","0","saša.k1","2022-10-20 13:36:44",NULL,NULL,"single","1"
"123767","506","0329-911-506","Tesla energy saver ECO (CZ)","L32R05M12","50600010008","265","1391","1126","0","0","0","anja6","2022-10-21 14:43:09",NULL,NULL,"single","1"
"123768","18047","2426-911-18047","Weps # Black","L03R05M10","1804700010005","24","23","-1","0","0","0","saša.k1","2022-10-20 12:11:07",NULL,NULL,"single","1"
"123769","16727","1986-911-16727","Shappies # 3XL","L11R02M10","1672700010004","29","0","-29","0","0","0","miha2","2022-10-20 14:57:11",NULL,NULL,"single","1"
"123770","20074","0033-915-20074","Fenugreek Capsules","L38R05M12","2007400010001","30","39","9","0","0","0","vanja1","2022-10-20 14:46:46",NULL,NULL,"single","1"
"123771","14887","1767-911-14887","Unyka Leo","L04R01M22","1488700010005","3","3","0","0","0","0","saša.k1","2022-10-20 13:36:37",NULL,NULL,"single","1"
"123772","18833","2995-911-18833","Topper # Black RO","L37R07M22","1883300010002","125","125","0","0","0","0","teja2","2022-10-20 14:54:19",NULL,NULL,"single","1"
"123773","17933","2367-911-17933","Founter # L (EUR M)","L31R05M11","1793300010003","21","18","-3","0","0","0","milan1","2022-10-21 07:01:51",NULL,NULL,"single","1"
"123774","18366","1980-911-18366","Simona # L red wine","L03R03M22","1836600010002","1","1","0","0","0","0","saša.k1","2022-10-20 08:41:18",NULL,NULL,"single","1"
"123775","18067","2440-911-18067","Twistty","L38R06M41","1806700010009","240","240","0","0","0","0","hajran1","2022-10-21 14:31:02",NULL,NULL,"single","1"
"123776","20116","2996-911-20116","Pennon # S USA","L31R02M10","2011600010001","20","0","-20","0","0","0","milan1","2022-10-21 08:09:27",NULL,NULL,"single","1"
"123777","14885","1767-911-14885","Unyka Capricorn","L03R04M10","1488500010004","2","2","0","0","0","0","saša.k1","2022-10-20 11:01:21",NULL,NULL,"single","1"
"123778","18776","2985-911-18776","Pinklo","L30R06M20","1877600010006","96","96","0","0","0","0","milan1","2022-10-20 09:04:17",NULL,NULL,"single","1"
"123779","18897","3019-911-18897","Delic","L33R06M21","1889700010003","276","192","-84","0","0","0","teja2","2022-10-21 15:57:25",NULL,NULL,"single","1"
"123780","18691","2653-911-18691","Ron","L06R04M32","1869100010002","17","29","12","0","0","0","marko1","2022-10-21 11:00:23",NULL,NULL,"single","1"
"123781","1625","0329-911-1625","Tesla energy saver ECO (RO)","L32R08M10","162500010005","1824","2","-1822","0","0","0","anja6","2022-10-21 14:00:33",NULL,NULL,"single","1"
"123782","18661","2643-911-18661","Capelnino # Black","L13R02M40","1866100010008","215","215","0","0","0","0","nejcg","2022-10-20 13:21:45",NULL,NULL,"single","1"
"123783","20202","2440-911-20202","Twistty # Green","L36R07M20","2020200010013","150","180","30","0","0","0","anja6","2022-10-21 07:18:29",NULL,NULL,"single","1"
"123784","20145","2996-911-20145","Pennon # XXL GR","L31R02M10","2014500010001","20","0","-20","0","0","0","milan1","2022-10-21 08:10:20",NULL,NULL,"single","1"
"123785","18624","2631-911-18624","Tenseni # L (36) Beige (EU 70A)","L11R01M12","1862400010001","100","0","-100","0","0","0","miha2","2022-10-20 14:27:18",NULL,NULL,"single","1"
"123786","20148","0040-915-20148","Venox","L11R03M30","2014800010001","30","29","-1","0","0","0","ana1","2022-10-20 15:46:28",NULL,NULL,"single","1"
"123787","14893","1767-911-14893","Unyka Virgo","L02R01M11","1489300010005","1","1","0","0","0","0","marko1","2022-10-20 09:49:46",NULL,NULL,"single","1"
"123788","16703","1980-911-16703","Simona # L black","L03R04M22","1670300010005","1","1","0","0","0","0","saša.k1","2022-10-20 10:22:32",NULL,NULL,"single","1"
"123789","20140","2996-911-20140","Pennon # XXL CR","L31R02M10","2014000010001","20","0","-20","0","0","0","milan1","2022-10-21 08:10:33",NULL,NULL,"single","1"
"123790","8606","1262-911-8606","Mordenar","L03R02M22","860600010005","2","1","-1","0","0","0","tina1","2022-10-20 10:11:51",NULL,NULL,"single","1"
"123791","18782","2986-911-18782","Getvy # 42/95 D","L33R08M12","1878200010001","165","137","-28","0","0","0","milan1","2022-10-21 11:48:36",NULL,NULL,"single","1"
"123792","20109","3040-911-20109","Marbu # Red","L10R06M40","2010900010001","340","338","-2","0","0","0","miha2","2022-10-20 13:40:28",NULL,NULL,"single","1"
"123793","7031","1037-911-7031","Flavia","L30R09M22","703100010007","720","720","0","0","0","0","milan1","2022-10-20 08:57:12",NULL,NULL,"single","1"
"123794","17221","2111-911-17221","Kabot","L03R01M12","1722100010001","2","2","0","0","0","0","tina1","2022-10-20 09:18:35",NULL,NULL,"single","1"
"123795","14591","1704-911-14591","MrStylor # 41","L35R07M12","1459100010009","50","0","-50","0","0","0","saša.k1","2022-10-21 13:54:39",NULL,NULL,"single","1"
"123796","20201","2440-911-20201","Twistty # Red","L38R02M30","2020100010009","382","0","-382","0","0","0","marko1","2022-10-21 06:38:47",NULL,NULL,"single","1"
"123797","17842","2246-911-17842","KitchPro","L33R01M12","1784200010076","198","96","-102","0","0","0","bernarda1","2022-10-21 10:09:17",NULL,NULL,"single","1"
"123798","20115","2996-911-20115","Pennon # XXL UKR","L31R02M10","2011500010001","20","0","-20","0","0","0","milan1","2022-10-21 08:09:25",NULL,NULL,"single","1"
"123799","18463","2518-911-18463","Pearlina # Red XL","L03R05M22","1846300010002","1","1","0","0","0","0","saša.k1","2022-10-20 12:01:11",NULL,NULL,"single","1"
"123800","7031","1037-911-7031","Flavia","L36R08M12","703100010008","600","600","0","0","0","0","anja6","2022-10-20 09:02:55",NULL,NULL,"single","1"
"123801","17875","2360-911-17875","Deona","L03R05M21","1787500010004","1","1","0","0","0","0","saša.k1","2022-10-20 11:47:52",NULL,NULL,"single","1"
"123802","18660","2643-911-18660","Capelnino # Brunette","L13R02M40","1866000010005","68","51","-17","0","0","0","nejcg","2022-10-20 13:21:41",NULL,NULL,"single","1"
"123803","201","0184-911-201","Pure Lite","L02R01M31","20100010002","1","1","0","0","0","0","vanja1","2022-10-20 06:12:09",NULL,NULL,"single","1"
"123804","11549","1440-911-11549","Rollero","L32R03M42","1154900010004","700","0","-700","0","0","0","bernarda1","2022-10-20 06:34:59",NULL,NULL,"single","1"
"123805","18803","2987-911-18803","Fanoro","L30R06M30","1880300010005","800","800","0","0","0","0","saša.k1","2022-10-20 07:09:57",NULL,NULL,"single","1"
"123806","18795","2978-911-18795","Elevila # M","L30R08M12","1879500010002","102","107","5","0","0","0","vanja1","2022-10-21 06:37:38",NULL,NULL,"single","1"
"123807","18796","2978-911-18796","Elevila # L","L30R08M12","1879600010002","1","10","9","0","0","0","vanja1","2022-10-21 06:38:55",NULL,NULL,"single","1"
"123808","18792","2980-911-18792","Ponio # Silver","L10R04M12","1879200010001","254","266","12","0","0","0","anze1","2022-10-20 11:08:40",NULL,NULL,"single","1"
"123809","18793","2980-911-18793","Ponio # Gold","L10R04M12","1879300010001","294","300","6","0","0","0","anze1","2022-10-20 11:11:32",NULL,NULL,"single","1"
"123810","18804","2698-911-18804","BubbleTop # 12H","L37R07M10","1880400010005","70","70","0","0","0","0","teja2","2022-10-20 09:56:29",NULL,NULL,"single","1"
"123811","16824","2021-911-16824","Ware # Pink","L36R02M10","1682400010002","5393","3493","-1900","0","0","0","jan.rataj","2022-10-21 17:47:48",NULL,NULL,"single","1"
"123812","18680","2648-911-18680","TapesyX #green","L07R03M51","1868000010004","472","760","288","0","0","0","marko1","2022-10-21 12:48:04",NULL,NULL,"single","1"
"123813","18779","2986-911-18779","Getvy # 36/80 C","L33R08M32","1877900010001","100","0","-100","0","0","0","ana1","2022-10-21 09:03:49",NULL,NULL,"single","1"
"123814","18780","2986-911-18780","Getvy # 38/85  C","L33R08M32","1878000010002","50","0","-50","0","0","0","ana1","2022-10-21 09:03:51",NULL,NULL,"single","1"
"123815","18781","2986-911-18781","Getvy # 40/90 C","L33R08M32","1878100010001","100","0","-100","0","0","0","ana1","2022-10-21 09:03:54",NULL,NULL,"single","1"
"123816","18783","2986-911-18783","Getvy # 44/100 D","L33R08M12","1878300010002","196","151","-45","0","0","0","milan1","2022-10-21 11:48:28",NULL,NULL,"single","1"
"123817","18784","2986-911-18784","Getvy # 46/105 D","L33R08M12","1878400010001","176","128","-48","0","0","0","milan1","2022-10-21 11:49:24",NULL,NULL,"single","1"
"123818","18759","2692-911-18759","Halle","L35R07M20","1875900010002","10","0","-10","0","0","0","bernarda1","2022-10-21 09:52:08",NULL,NULL,"single","1"
"123819","18067","2440-911-18067","Twistty","L35R05M20","1806700010010","30","90","60","0","0","0","bernarda1","2022-10-21 09:38:20",NULL,NULL,"single","1"
"123820","9015","1121-911-9015","Portaglio Green","L03R01M11","901500010004","3","3","0","0","0","0","tina1","2022-10-20 08:53:07",NULL,NULL,"single","1"
"123821","18047","2426-911-18047","Weps # Black","L04R02M22","1804700010006","12","1","-11","0","0","0","tina1","2022-10-20 13:44:52",NULL,NULL,"single","1"
"123822","18442","2513-911-18442","Moplle","L36R06M21","1844200010006","480","480","0","0","0","0","anja6","2022-10-21 07:30:08",NULL,NULL,"single","1"
"123823","18106","2456-911-18106","Claude # 43","L30R03M10","1810600010006","115","120","5","0","0","0","ana1","2022-10-21 08:21:17",NULL,NULL,"single","1"
"123824","18458","2518-911-18458","Pearlina # Pink L","L03R01M11","1845800010002","1","1","0","0","0","0","tina1","2022-10-20 08:58:39",NULL,NULL,"single","1"
"123825","20105","2648-911-20105","TapesyX #pink","L11R04M22","2010500010005","84","109","25","0","0","0","ana1","2022-10-20 15:00:34",NULL,NULL,"single","1"
"123826","18460","2518-911-18460","Pearlina # Red S","L04R01M11","1846000010003","2","2","0","0","0","0","saša.k1","2022-10-20 13:41:56",NULL,NULL,"single","1"
"123827","18680","2648-911-18680","TapesyX #green","L11R04M22","1868000010005","91","91","0","0","0","0","ana1","2022-10-20 15:00:26",NULL,NULL,"single","1"
"123828","18660","2643-911-18660","Capelnino # Brunette","L35R09M10","1866000010006","450","0","-450","0","0","0","saša.k1","2022-10-21 14:27:30",NULL,NULL,"single","1"
"123829","17249","1926-911-17249","SpanPro White","L36R08M10","1724900010007","200","100","-100","0","0","0","anja6","2022-10-20 08:35:09",NULL,NULL,"single","1"
"123830","17970","2412-911-17970","Comzie # Blue","L03R03M22","1797000010002","1","1","0","0","0","0","saša.k1","2022-10-20 08:31:51",NULL,NULL,"single","1"
"123831","20153","0054-915-20153","Vita C","L11R03M20","2015300010001","30","29","-1","0","0","0","ana1","2022-10-20 15:40:02",NULL,NULL,"single","1"
"123832","18753","2690-911-18753","Rulero","L34R06M22","1875300010003","1200","1197","-3","0","0","0","dragana1","2022-10-20 12:16:24",NULL,NULL,"single","1"
"123833","20134","2996-911-20134","Pennon # XL IT","L31R02M10","2013400010001","20","0","-20","0","0","0","milan1","2022-10-21 08:10:48",NULL,NULL,"single","1"
"123834","16754","1995-911-16754","Scarlett # M","L11R06M20","1675400010002","1","1","0","0","0","0","ana1","2022-10-20 13:28:04",NULL,NULL,"single","1"
"123835","18476","2525-911-18476","Dinotrone","L04R01M12","1847600010001","1","1","0","0","0","0","saša.k1","2022-10-20 13:39:05",NULL,NULL,"single","1"
"123836","20124","2996-911-20124","Pennon # XL RO","L31R02M10","2012400010001","20","0","-20","0","0","0","milan1","2022-10-21 08:09:48",NULL,NULL,"single","1"
"123837","18462","2518-911-18462","Pearlina # Red L","L04R02M11","1846200010001","1","1","0","0","0","0","tina1","2022-10-20 13:49:01",NULL,NULL,"single","1"
"123838","20086","0018-915-20086","B-Complex 60 Tablets","L03R04M21","2008600010003","1","1","0","0","0","0","saša.k1","2022-10-20 10:03:58",NULL,NULL,"single","1"
"123839","18776","2985-911-18776","Pinklo","L04R01M42","1877600010007","63","48","-15","0","0","0","vanja1","2022-10-21 10:29:59",NULL,NULL,"single","1"
"123840","18759","2692-911-18759","Halle","L10R06M42","1875900010003","2","2","0","0","0","0","miha2","2022-10-20 13:43:51",NULL,NULL,"single","1"
"123841","17925","2364-911-17925","Mounter # 42","L03R01M20","1792500010004","1","1","0","0","0","0","tina1","2022-10-20 08:22:47",NULL,NULL,"single","1"
"123842","15752","1891-911-15752","AstroBall # Capricorn","L01R01M50","1575200010004","4","0","-4","0","0","0","anze1","2022-10-21 07:30:40",NULL,NULL,"single","1"
"123843","16200","1726-911-16200","Fomstep # L","L04R02M10","1620000010002","1","1","0","0","0","0","tina1","2022-10-20 13:47:27",NULL,NULL,"single","1"
"123844","20131","2996-911-20131","Pennon # S IT","L31R02M10","2013100010001","20","0","-20","0","0","0","milan1","2022-10-21 08:10:12",NULL,NULL,"single","1"
"123845","14888","1767-911-14888","Unyka Libra","L02R01M11","1488800010007","1","1","0","0","0","0","marko1","2022-10-20 09:49:40",NULL,NULL,"single","1"
"123846","14044","1354-911-14044","Efemerida Aries","L03R05M10","1404400010002","1","1","0","0","0","0","saša.k1","2022-10-20 12:13:06",NULL,NULL,"single","1"
"123847","18517","2553-911-18517","Spino","L13R02M11","1851700010006","5","20","15","0","0","0","nejcg","2022-10-20 12:43:30",NULL,NULL,"single","1"
"123848","20173","3071-911-20173","Simple and tasty (IT)","L32R01M10","2017300010001","704","690","-14","0","0","0","luka2","2022-10-21 14:55:53",NULL,NULL,"single","1"
"123849","105","0031-911-105","ViperVenomAktiv","L02R01M31","10500010003","2","2","0","0","0","0","vanja1","2022-10-20 06:11:36",NULL,NULL,"single","1"
"123850","15186","1814-911-15186","Nestly","L33R04M32","1518600010011","160","160","0","0","0","0","milan1","2022-10-21 09:20:06",NULL,NULL,"single","1"
"123851","16701","1980-911-16701","Simona # S black","L03R03M22","1670100010005","2","2","0","0","0","0","saša.k1","2022-10-20 08:40:51",NULL,NULL,"single","1"
